lat,long,sdmp,mtwm,sdmt,nmtaf,ndvi,mtcm,mp,mpcm,mph2om,mpwm,htwm,mpdm,ltcm,mt,atr
27.375,-108.875,2.503210068,29.39999962,4.895480156,12,0.241999999,16.20000076,2.233330011,1.200000048,7.5,1.899999976,37.90000153,0.200000003,7.800000191,23.07500076,30.10000038
42.375,-116.375,0.346410006,19.60000038,8.367670059,5,0.305999994,-4.199999809,1,1.399999976,1.5,0.400000006,29.70000076,0.400000006,-9.699999809,6.983329773,39.40000153
35.125,-96.875,1.002269983,28.20000076,9.087100029,9,0.68900001,3,2.549999952,1.100000024,4.5,2,34.70000076,1.100000024,-3.299999952,16.24169922,38
40.625,-93.125,1.122599959,24.29999924,10.8451004,7,0.751999974,-5.900000095,2.474999905,0.800000012,3.700000048,3.599999905,30.5,0.800000012,-11.39999962,10.19169998,41.90000153
46.125,-73.125,0.41120699,18.79999924,11.57870007,6,0.606000006,-13.39999962,3,2.5,3.5,3,24.89999962,2.299999952,-19,3.633330107,43.90000153
40.125,-107.625,0.102986,17.60000038,9.074449539,5,0.698000014,-8,1.216670036,1.100000024,1.399999976,1.100000024,27.89999962,1.100000024,-15,4.724999905,42.90000153
48.375,-94.875,0.992089987,19.39999962,12.99979973,6,0.598999977,-16.60000038,1.733330011,0.800000012,3.400000095,2.900000095,26,0.5,-22.60000038,3.108330011,48.59999847
40.125,-123.125,2.87638998,17.10000038,5.069719791,8,0.680000007,3.799999952,3.450000048,7.199999809,7.199999809,0.300000012,24.60000038,0.300000012,-1.299999952,9.675000191,25.89999962
35.125,-108.125,0.579119027,20,8.032719612,5,0.453999996,-2.700000048,0.908333004,0.699999988,2.099999905,1.899999976,29.29999924,0.400000006,-11.69999981,8.350000381,41
34.625,-109.625,0.387201011,25.20000076,8.690480232,7,0.151999995,0.600000024,0.641667008,0.5,1.5,1.100000024,33.90000153,0.200000003,-7.199999809,12.6583004,41.09999847
32.875,-97.125,0.744475007,29.5,8.473540306,11,0.43599999,6,2.316669941,1.399999976,3.900000095,1.799999952,35.90000153,1.399999976,-0.300000012,18.3416996,36.20000076
40.125,-121.875,2.994539976,21.39999962,6.834070206,8,0.479999989,2.799999952,3.599999905,7.599999905,7.599999905,0.200000003,31.29999924,0.200000003,-3,11.19169998,34.29999924
40.875,-89.375,0.72278899,23.79999924,10.77890015,7,0.582000017,-6,2.533329964,1.200000048,3.299999952,3.299999952,30.10000038,1.200000048,-10.80000019,10.17500019,40.90000153
31.125,-107.125,0.469042003,28.29999924,7.874869823,10,0.096000001,7.300000191,0.5,0.200000003,1.399999976,1.299999952,37.40000153,0.100000001,-1.600000024,17.9083004,39
43.375,-110.625,0.192864999,15.10000038,8.739910126,4,0.529999971,-9.100000381,1.258329988,1.5,1.600000024,1,24.60000038,1,-15.19999981,2.466670036,39.79999924
41.875,-74.875,0.373760998,20.29999924,9.57186985,7,0.805999994,-5.900000095,3.116669893,2.5,3.700000048,3.400000095,26.89999962,2.5,-10.89999962,7.733329773,37.79999924
43.375,-121.875,1.00011003,16.70000076,6.973499775,5,0.481999993,-2.299999952,1.725000024,3,3.299999952,0.5,25.89999962,0.5,-7.099999905,6.366670132,33
27.875,-102.625,0.488891989,26.60000038,6.633299828,12,0.164000005,9.100000381,0.741666973,0.300000012,1.5,1.299999952,34.70000076,0.200000003,0.300000012,18.66670036,34.40000153
40.375,-121.875,2.994539976,21.39999962,6.834070206,8,0.588,2.799999952,3.599999905,7.599999905,7.599999905,0.200000003,31.29999924,0.200000003,-3,11.19169998,34.29999924
39.625,-101.375,0.916970015,24.60000038,9.951740265,7,0.326000005,-2.700000048,1.341670036,0.300000012,2.900000095,2.5,32.59999847,0.300000012,-10.19999981,10.5916996,42.79999924
38.875,-89.125,0.561046004,25.39999962,9.867759705,9,0.609000027,-2,2.724999905,1.600000024,3.5,3.099999905,31.70000076,1.600000024,-7.199999809,12.69999981,38.90000153
41.875,-103.625,0.70946002,22.70000076,9.579000473,6,0.323000014,-3.799999952,1.083330035,0.400000006,2.299999952,1.799999952,31.5,0.400000006,-11.10000038,8.741669655,42.59999847
46.625,-112.125,0.471859992,18.79999924,9.104689598,5,0.495000005,-6.599999905,0.891667008,0.5,1.799999952,1,27.79999924,0.400000006,-12.5,5.75,40.29999924
44.125,-74.375,0.578594983,18.29999924,10.37510014,6,0.802999973,-10,2.625,1.799999952,3.599999905,2.900000095,24.89999962,1.799999952,-16,4.849999905,40.90000153
47.625,-80.625,0.475697011,18.29999924,12.4677,6,0.721000016,-16,2.258330107,1.799999952,3,2.599999905,24.89999962,1.600000024,-22.29999924,2.166670084,47.20000076
33.625,-110.875,0.647314012,26.39999962,8.019989967,9,0.280000001,4.300000191,1.341670036,1.399999976,2.5,2,34.5,0.300000012,-3.200000048,14.67500019,37.70000076
45.375,-113.375,0.34761101,16.29999924,8.098719597,5,0.578999996,-6,0.791666985,0.600000024,1.5,0.800000012,25.79999924,0.400000006,-11.60000038,4.574999809,37.40000153
37.125,-101.875,0.746303976,26.20000076,9.788990021,7,0.191,-0.800000012,1.166669965,0.300000012,2.200000048,2.099999905,34.29999924,0.300000012,-9.300000191,12.56669998,43.59999847
48.375,-85.625,0.510717988,15,11.11520004,6,0.714999974,-15.39999962,2.441669941,2.099999905,3.400000095,2.799999952,21,1.700000048,-21.79999924,1.266669989,42.79999924
34.125,-113.125,0.374974996,30.20000076,8.049559593,12,0.180999994,7.900000095,0.733332992,0.800000012,1.399999976,1,38.79999924,0.100000001,0.300000012,18.14999962,38.5
41.625,-75.375,0.410007,20.60000038,9.55477047,7,0.764999986,-5.599999905,2.858330011,2.200000048,3.400000095,3.200000048,26.79999924,2.200000048,-10.19999981,7.991670132,37
48.875,-115.625,0.519614995,15.80000019,8.220080376,5,0.601000011,-6.5,1.850000024,2.400000095,2.700000048,1.200000048,24.10000038,1.200000048,-10.10000038,4.366670132,34.20000076
41.375,-90.375,0.908878982,23.70000076,10.97360039,7,0.60799998,-6.699999809,2.566669941,1.200000048,3.599999905,3.599999905,29.79999924,1,-11.60000038,9.741669655,41.40000153
47.375,-68.375,0.420947999,17.89999962,11.30290031,6,0.737999976,-13.30000019,2.941669941,2.599999905,3.599999905,3.5,24,2.299999952,-18.60000038,3.058330059,42.59999847
35.875,-109.625,0.314666986,22.89999962,8.808819771,6,0.166999996,-2.200000048,0.658333004,0.600000024,1.299999952,1.100000024,31.79999924,0.200000003,-10,10.10830021,41.79999924
41.125,-76.625,0.456268996,21.5,9.426460266,7,0.699000001,-4.5,2.75,2,3.599999905,3.200000048,27.60000038,2,-9.100000381,9,36.70000076
25.125,-103.375,0.551238,26,4.973750114,12,0.216000006,12.5,0.625,0.200000003,1.600000024,1,34.29999924,0.100000001,4.199999809,20,30.10000038
38.375,-99.125,0.916019022,26.89999962,10.36320019,7,0.425000012,-2,1.549999952,0.300000012,3,2.599999905,34.20000076,0.300000012,-8.800000191,12.60830021,43
31.375,-100.625,0.73546499,27.89999962,7.812029839,11,0.263000011,6.599999905,1.350000024,0.600000024,2.799999952,1,35.29999924,0.600000024,-0.800000012,18.0333004,36.09999847
35.875,-113.625,0.313701987,26.5,8.071550369,9,0.213,4.099999905,0.725000024,0.899999976,1.299999952,1,35.29999924,0.200000003,-3.200000048,14.54170036,38.5
36.875,-111.625,0.240580007,23.5,8.567310333,7,0.149000004,-0.600000024,0.783333004,0.899999976,1.200000048,1,32.29999924,0.300000012,-7.699999809,10.93330002,40
43.875,-124.125,2.908869982,15.89999962,3.494889975,12,0.720000029,6.599999905,4.283329964,7.5,8.399999619,1,22.39999962,0.600000024,3.099999905,10.91670036,19.29999924
46.875,-96.625,0.817979991,21.5,13.03030014,6,0.615999997,-14.39999962,1.399999976,0.5,2.700000048,2.400000095,28.5,0.400000006,-19.89999962,4.983329773,48.40000153
25.875,-103.875,0.569090009,26.60000038,5.285970211,12,0.147,12.30000019,0.625,0.200000003,1.600000024,1,35.40000153,0.100000001,3,20.18330002,32.40000153
36.375,-117.375,0.451932013,24.89999962,7.674849987,7,0.101999998,4,0.766667008,1.399999976,1.5,0.5,35.29999924,0.200000003,-3.900000095,13.58329964,39.20000076
43.875,-101.375,0.845129013,23.89999962,11.01949978,7,0.412,-6.699999809,1.183330059,0.300000012,2.700000048,2.099999905,32,0.300000012,-13.39999962,8.574999809,45.40000153
32.125,-98.625,0.735414028,28.5,8.205260277,11,0.476000011,5.800000191,2.091670036,1.200000048,3.400000095,1.600000024,35,1.200000048,-1,17.85000038,36
38.375,-101.625,0.823656023,25.10000038,9.970140457,7,0.231999993,-2.299999952,1.125,0.200000003,2.400000095,2,33.59999847,0.200000003,-10.69999981,11.19999981,44.29999924
39.625,-99.625,0.96153301,25.79999924,10.53639984,7,0.331,-3.5,1.549999952,0.400000006,3,2.5,33.79999924,0.400000006,-10.80000019,11.16670036,44.59999847
39.125,-99.125,0.948044002,26.39999962,10.61600018,7,0.467999995,-3.299999952,1.566669941,0.300000012,2.799999952,2.700000048,33.90000153,0.300000012,-10.5,11.72500038,44.40000153
38.625,-121.125,1.324820042,25.20000076,6.819950104,12,0.407000005,6.5,1.533329964,3.299999952,3.299999952,0.100000001,35.29999924,0.100000001,1.899999976,15.64169979,33.40000153
30.875,-99.375,0.682852983,28,7.610449791,11,0.411000013,7.199999809,1.758329988,0.899999976,2.900000095,1.299999952,34.79999924,0.899999976,-0.400000006,18.39170074,35.20000076
40.625,-122.125,2.287120104,26.29999924,7.439129829,12,0.533999979,6,2.799999952,5.900000095,5.900000095,0.100000001,35.59999847,0.100000001,0.699999988,15.33329964,34.90000153
39.375,-117.875,0.172986001,22,8.230810165,5,0.272000015,-1,0.758333027,0.800000012,1,0.5,33.79999924,0.5,-9.100000381,9.208330154,42.90000153
43.125,-109.375,0.314666986,16.60000038,8.890179634,4,0.338,-8,0.791666985,0.699999988,1.399999976,0.699999988,25.60000038,0.5,-14.39999962,3.441669941,40
37.625,-81.875,0.383760989,23.20000076,8.518369675,9,0.828999996,-0.200000003,2.900000095,2.5,3.799999952,3.799999952,29.20000076,2.400000095,-5.5,12.20829964,34.70000076
38.125,-88.625,0.563807011,25.29999924,9.796409607,9,0.651000023,-1.899999976,2.916670084,1.899999976,3.700000048,3.200000048,31.60000038,1.899999976,-7.400000095,12.56669998,39
42.625,-117.125,0.263283014,20.89999962,8.432760239,6,0.284999996,-3,0.824999988,1.100000024,1.200000048,0.300000012,30.89999962,0.300000012,-8.199999809,8.266670227,39.09999847
38.875,-110.375,0.156427994,25.79999924,10.47249985,7,0.104999997,-4.599999905,0.458332986,0.400000006,0.699999988,0.5,34.40000153,0.200000003,-10.69999981,11.05830002,45.09999847
31.625,-110.875,0.945282996,25.5,6.853950024,9,0.280000001,7.099999905,1.158329964,0.899999976,3.200000048,3.200000048,33.70000076,0.100000001,-1.600000024,15.67500019,35.29999924
46.375,-98.375,0.818350017,21.79999924,12.73919964,6,0.610000014,-13.5,1.366670012,0.400000006,2.799999952,2.200000048,29.5,0.400000006,-19.5,5.391670227,49
42.375,-106.125,0.367630005,18.79999924,8.93089962,5,0.328000009,-5.900000095,0.866666973,0.5,1.5,1.100000024,28.29999924,0.400000006,-12,5.550000191,40.29999924
47.125,-94.875,1.055150032,20.39999962,12.68350029,6,0.787999988,-15,1.766669989,0.600000024,3.5,3,27.29999924,0.5,-21.39999962,4.341670036,48.70000076
47.875,-71.125,0.706248999,16.10000038,11.41670036,5,0.628000021,-15.10000038,3.566669941,2.799999952,4.5,4.5,22.10000038,2.599999905,-21,1.274999976,43.09999847
41.875,-120.125,0.47161901,19.39999962,7.776010036,5,0.381999999,-2.400000095,1.033329964,1.600000024,1.700000048,0.300000012,29.79999924,0.300000012,-8.300000191,7.608329773,38.09999847
45.125,-114.875,0.246182993,15.69999981,7.908720016,4,0.476000011,-6,1.066669941,1.299999952,1.399999976,0.699999988,24.60000038,0.699999988,-10.69999981,4.066669941,35.29999924
36.875,-115.625,0.167873994,27.70000076,8.667440414,9,0.112000003,3.900000095,0.550000012,0.699999988,0.800000012,0.600000024,37.40000153,0.300000012,-3.700000048,14.99170017,41.09999847
44.125,-81.125,0.655744016,19,9.756859779,6,0.699000001,-7.199999809,2.950000048,4,4.099999905,2.299999952,25,2.200000048,-11.60000038,6.199999809,36.59999847
36.625,-103.625,0.805661976,21.39999962,8.244279861,7,0.215000004,-1,1.100000024,0.200000003,2.5,2.5,29.29999924,0.200000003,-9.300000191,9.75,38.59999847
44.125,-118.125,0.336988002,17.89999962,7.824679852,5,0.36500001,-3.700000048,1.058330059,1.5,1.5,0.5,26.89999962,0.5,-8.199999809,6.125,35.09999847
40.875,-122.875,2.397520065,20.10000038,6.304450035,9,0.684000015,3,2.941669941,6.099999905,6.099999905,0.200000003,28.60000038,0.200000003,-2.299999952,10.76669979,30.89999962
27.625,-103.875,0.613978982,26.60000038,6.60585022,11,0.187000006,9.100000381,0.733332992,0.200000003,1.700000048,1.100000024,35.29999924,0.100000001,-0.300000012,18.5916996,35.59999847
43.875,-94.375,1.089619994,22.39999962,12.14070034,7,0.565999985,-10.80000019,2.099999905,0.600000024,3.599999905,3.400000095,28.60000038,0.600000024,-16.10000038,7,44.70000076
33.875,-99.125,0.807305992,29.5,9.098480225,9,0.432999998,4.300000191,1.858330011,0.800000012,3.099999905,1.600000024,36.29999924,0.800000012,-2.900000095,17.33329964,39.20000076
35.125,-99.125,0.954415977,28.60000038,9.267539978,9,0.367000014,2.599999905,1.799999952,0.600000024,3.599999905,1.5,35.79999924,0.600000024,-4.599999905,16.10000038,40.40000153
46.125,-85.875,0.548551977,18.60000038,10.32059956,6,0.713,-9.699999809,2.25,1.700000048,3.200000048,2.200000048,25.20000076,1.399999976,-14.19999981,5.008329868,39.40000153
25.375,-107.875,2.73706007,29.39999962,4.246520042,12,0.195999995,18.5,2.233330011,0.899999976,7.699999809,6.900000095,36.40000153,0.100000001,9.5,24.42499924,26.89999962
44.625,-74.875,0.449241996,19.70000076,10.86450005,6,0.786000013,-10,2.700000048,2.200000048,3.5,2.799999952,25.5,2.099999905,-15.10000038,5.608329773,40.59999847
41.625,-116.875,0.236771002,20.60000038,8.432350159,5,0.261999995,-3.299999952,0.783333004,1,1.100000024,0.300000012,31.20000076,0.300000012,-9.100000381,7.849999905,40.29999924
29.125,-107.875,1.438719988,20.79999924,5.931960106,7,0.233999997,5.400000095,1.358330011,0.699999988,4.199999809,4.199999809,31.10000038,0.200000003,-5.199999809,13.04170036,36.29999924
35.875,-108.875,0.421757013,21.70000076,8.587340355,6,0.284999996,-2.799999952,0.68333298,0.699999988,1.5,1.299999952,30.89999962,0.300000012,-11.30000019,9.266670227,42.20000076
44.875,-114.625,0.277433991,14.80000019,7.823410034,4,0.541999996,-6.599999905,1.133329988,1.5,1.5,0.699999988,23.60000038,0.699999988,-11.5,3.224999905,35.09999847
47.125,-122.125,1.580559969,18.89999962,5.41520977,12,0.699999988,4.199999809,2.900000095,4.800000191,5.400000095,1.299999952,25,0.800000012,1.299999952,11.19169998,23.70000076
40.125,-112.375,0.370400995,22.20000076,8.970100403,7,0.252999991,-3.200000048,1.391669989,1.200000048,2,0.800000012,30.20000076,0.800000012,-8.800000191,8.758330345,39
34.375,-100.625,0.841130018,28.10000038,8.986399651,9,0.367000014,3.400000095,1.475000024,0.400000006,2.599999905,1.700000048,35.09999847,0.400000006,-4.300000191,16.14170074,39.40000153
38.375,-114.375,0.180067003,20.10000038,8.406290054,5,0.374000013,-3.400000095,0.883333027,0.699999988,1.100000024,1.100000024,30.20000076,0.5,-11.30000019,7.474999905,41.5
30.375,-97.625,0.788938999,29,7.368169785,12,0.474999994,8.899999619,2.233330011,1.5,3.900000095,1.600000024,35.29999924,1.5,3,19.95829964,32.29999924
38.125,-114.625,0.158592001,21.10000038,8.459079742,5,0.252000004,-2.5,0.81666702,0.699999988,1,1,31.5,0.5,-10.69999981,8.383330345,42.20000076
39.125,-119.625,0.967776,18.20000076,7.138810158,5,0.351999998,-1.399999976,1.475000024,2.700000048,2.799999952,0.300000012,29.5,0.300000012,-8.899999619,7.258329868,38.40000153
37.125,-95.875,1.148219943,27,9.718999863,9,0.647000015,-0.200000003,2.825000048,1.100000024,4.5,2.5,33.5,1.100000024,-6.5,14.0916996,40
44.375,-77.125,0.327062011,20.29999924,10.30910015,7,0.791999996,-7.699999809,2.416670084,2.200000048,3.099999905,1.899999976,25.39999962,1.899999976,-12.30000019,6.75,37.70000076
46.875,-111.625,0.492597014,19.20000076,9.323719978,5,0.626999974,-7,0.958333015,0.600000024,1.899999976,1.100000024,27.89999962,0.400000006,-12.69999981,5.75,40.59999847
42.125,-113.125,0.172327995,20.10000038,8.50617981,6,0.453999996,-3.799999952,0.866666973,0.800000012,1.299999952,0.699999988,29,0.699999988,-9,7.633329868,38
48.125,-98.375,0.783735991,20,13.37199974,5,0.555999994,-16.5,1.216670036,0.400000006,2.599999905,2.299999952,27,0.400000006,-21.89999962,3.191669941,48.90000153
48.625,-112.875,0.579119027,16.39999962,8.781579971,5,0.337000012,-8.300000191,0.991666973,0.699999988,2.299999952,1.100000024,24.39999962,0.5,-14.10000038,4.483329773,38.5
42.875,-80.375,0.370400995,20.70000076,9.667329788,8,0.556999981,-5.699999809,2.658329964,2.200000048,3.200000048,2.400000095,26.10000038,2.099999905,-9.300000191,7.908329964,35.40000153
34.875,-114.125,0.202260002,31.79999924,8.404919624,12,0.142000005,8.5,0.449999988,0.600000024,0.800000012,0.5,40.29999924,0.100000001,1.399999976,19.45000076,38.90000153
41.625,-77.625,0.586399019,19,9.387080193,6,0.828999996,-6.5,2.525000095,1.600000024,3.799999952,3,25.5,1.600000024,-11.39999962,6.741670132,36.90000153
46.875,-80.375,0.404145002,18.79999924,11.78219986,6,0.773000002,-13.89999962,2.283329964,1.899999976,3.099999905,2.5,25.10000038,1.700000048,-19.70000076,3.566669941,44.79999924
46.875,-99.375,0.790090024,20.79999924,12.75930023,5,0.591000021,-14.39999962,1.266669989,0.400000006,2.700000048,2.099999905,28.29999924,0.400000006,-20.29999924,4.25,48.59999847
45.375,-101.375,0.787977993,22.70000076,11.58440018,6,0.398000002,-9.600000381,1.149999976,0.300000012,2.700000048,1.799999952,30.60000038,0.300000012,-15.69999981,6.941669941,46.29999924
33.125,-95.875,0.802080989,28,8.399720192,11,0.612999976,4.900000095,2.983330011,1.899999976,4.599999905,2.200000048,34.5,1.799999952,-1.399999976,17.19169998,35.90000153
45.125,-99.375,0.803779006,22.60000038,12.35999966,6,0.589999974,-11.60000038,1.266669989,0.300000012,2.700000048,1.899999976,30.5,0.300000012,-17.79999924,6.283329964,48.29999924
47.625,-81.625,0.473782003,17.70000076,12.23320007,5,0.757000029,-16,2.358330011,1.799999952,3,2.700000048,24.60000038,1.700000048,-22.39999962,1.75,47
46.875,-83.875,0.485861003,17.10000038,10.89140034,6,0.773000002,-12.19999981,2.883330107,3.099999905,3.400000095,2.5,24,2.099999905,-18.10000038,3.224999905,42.09999847
41.125,-89.125,0.817377985,23.60000038,10.93780041,7,0.518999994,-6.5,2.508330107,1.200000048,3.299999952,3.200000048,29.79999924,1.100000024,-11.39999962,9.883330345,41.20000076
43.125,-85.125,0.64261502,21.29999924,10.11439991,7,0.675000012,-6.300000191,2.325000048,1.399999976,3.5,2.200000048,28,1.200000048,-10.60000038,7.816669941,38.59999847
45.875,-109.625,0.622069001,19.79999924,9.207650185,6,0.430000007,-6.199999809,1.216670036,0.800000012,2.599999905,1,28.10000038,0.600000024,-11.69999981,6.550000191,39.79999924
43.375,-103.875,0.726709008,23,9.795450211,6,0.405000001,-4.300000191,1.091670036,0.300000012,2.299999952,1.899999976,32,0.300000012,-11.69999981,8.899999619,43.70000076
36.625,-83.375,0.416606009,23.29999924,8.442910194,9,0.751999974,0.200000003,3.058330059,2.799999952,3.799999952,3.799999952,29.5,2.200000048,-5.5,12.45829964,35
42.375,-94.375,1.226320028,23.5,11.53120041,7,0.54400003,-8.300000191,2.275000095,0.600000024,4,3.599999905,29.79999924,0.600000024,-13.60000038,8.824999809,43.40000153
42.375,-104.875,0.615642011,21.79999924,9.046480179,5,0.326999992,-3.599999905,0.891667008,0.300000012,2,1.5,31.20000076,0.300000012,-10.39999962,8.366669655,41.59999847
42.125,-124.125,3.355079889,15.89999962,3.637550116,12,0.777999997,6.199999809,4.525000095,8,9.199999809,0.800000012,22.70000076,0.400000006,2.400000095,10.80830002,20.29999924
37.375,-83.625,0.446875006,24.10000038,8.691530228,9,0.841000021,0.200000003,3.216670036,2.599999905,4,4,30.39999962,2.400000095,-5.5,12.89169979,35.90000153
46.375,-91.375,1.009459972,19.60000038,11.3895998,6,0.765999973,-12.19999981,2.058330059,0.800000012,3.5,2.900000095,26.5,0.600000024,-18.20000076,4.733329773,44.70000076
45.625,-119.125,0.324270993,23,7.919229984,9,0.247999996,0.800000012,0.716666996,1.100000024,1.200000048,0.200000003,31.79999924,0.200000003,-3,11.61670017,34.79999924
34.375,-116.125,0.521362007,27.70000076,7.256279945,12,0.096000001,7.900000095,0.850000024,1.399999976,1.600000024,0.400000006,37.09999847,0.100000001,0.699999988,16.75,36.40000153
41.125,-100.875,0.970004976,23.10000038,10.42350006,7,0.465000004,-5.800000191,1.350000024,0.300000012,3,2.5,30.89999962,0.300000012,-13,8.641670227,43.90000153
42.375,-92.125,1.148779988,22.89999962,11.38549995,7,0.630999982,-8.600000381,2.416670084,0.800000012,3.900000095,3.5,29.20000076,0.800000012,-13.89999962,8.416669846,43.09999847
45.625,-120.625,0.649241984,19.70000076,7.389319897,7,0.335999995,-0.800000012,0.983332992,1.899999976,2.099999905,0.200000003,27.79999924,0.200000003,-4.699999809,9.125,32.5
45.875,-98.875,0.842570007,22.29999924,12.57619953,6,0.589999974,-12.69999981,1.308330059,0.300000012,2.799999952,2.099999905,30.10000038,0.300000012,-18.70000076,5.858329773,48.79999924
32.375,-104.875,0.756136,24.70000076,7.605750084,9,0.206,4.300000191,1.041669965,0.5,2.400000095,1.899999976,32.59999847,0.400000006,-3.799999952,14.57499981,36.40000153
40.125,-86.625,0.618587971,23.5,9.946840286,8,0.51700002,-4,2.758330107,1.700000048,3.5,3.5,30.10000038,1.700000048,-8.899999619,10.88329983,39
45.625,-89.375,0.962477982,18.60000038,11.38720036,5,0.708000004,-12.89999962,2.150000095,0.800000012,3.400000095,2.900000095,25.70000076,0.800000012,-19.29999924,3.591670036,45
45.375,-70.625,0.480215013,17.39999962,10.54570007,6,0.76700002,-11.60000038,3.216670036,3.099999905,4.099999905,3.400000095,23.20000076,2.400000095,-17.10000038,3.441669941,40.29999924
39.875,-82.875,0.594099998,23,9.374640465,8,0.565999985,-2.900000095,2.674999952,1.799999952,3.5,3.400000095,29,1.799999952,-7.599999905,10.82499981,36.59999847
37.375,-86.375,0.496273994,25.20000076,8.934309959,9,0.75,0.300000012,3.491669893,2.900000095,4.099999905,3.900000095,31.39999962,2.5,-5,13.5,36.40000153
42.125,-118.875,0.208167002,19.79999924,8.10381031,5,0.252999991,-3.099999905,0.716666996,0.899999976,1,0.300000012,30.29999924,0.300000012,-8.899999619,7.441669941,39.20000076
47.875,-109.625,0.608214021,20.70000076,10.61779976,6,0.32100001,-9,0.991666973,0.600000024,2.099999905,1.299999952,29.10000038,0.400000006,-14.60000038,6.166669846,43.70000076
47.125,-83.125,0.457513005,17.10000038,11.3888998,6,0.711000025,-13.89999962,2.775000095,2.700000048,3.299999952,2.599999905,24,2.099999905,-20.20000076,2.441669941,44.20000076
28.625,-101.125,0.704531014,29.29999924,7.086800098,12,0.264999986,10,1.200000048,0.5,2.599999905,1.399999976,36.20000076,0.400000006,3.200000048,20.45000076,33
44.625,-112.625,0.293361008,15.5,8.16765976,4,0.470999986,-6.800000191,1.066669941,1,1.700000048,1,25,0.800000012,-12.5,3.716670036,37.5
39.625,-78.375,0.275790989,23.10000038,9.112879753,8,0.833000004,-2,2.683330059,2.200000048,3.200000048,2.900000095,29.70000076,2.200000048,-6.900000095,11.05000019,36.59999847
42.875,-109.875,0.223436996,16.29999924,8.943880081,4,0.414000005,-8.399999619,0.841666996,0.800000012,1.299999952,0.800000012,25.70000076,0.600000024,-14.80000019,3.224999905,40.5
39.375,-109.125,0.108361997,22.70000076,10.16889954,7,0.224000007,-6.599999905,0.758333027,0.699999988,0.899999976,0.800000012,31.5,0.600000024,-12.80000019,8.533329964,44.29999924
44.375,-103.125,0.818489015,22.70000076,10.12139988,7,0.515999973,-5.5,1.158329964,0.200000003,2.599999905,1.899999976,30.70000076,0.200000003,-12.39999962,8.175000191,43.09999847
42.125,-89.625,0.92621702,22.39999962,11.09210014,7,0.56400001,-8.399999619,2.483330011,1.100000024,3.700000048,3.200000048,28.79999924,1.100000024,-13.69999981,8.225000381,42.5
41.625,-105.125,0.501739025,19.10000038,8.679599762,5,0.246000007,-4.699999809,0.94166702,0.400000006,1.799999952,1.5,28.5,0.400000006,-11.30000019,6.191669941,39.79999924
38.625,-115.125,0.077849902,20.10000038,8.343040466,5,0.246999994,-3.099999905,0.833333015,0.800000012,1,0.800000012,31,0.699999988,-11.60000038,7.408329964,42.59999847
38.875,-102.875,0.738548994,24.20000076,9.702389717,7,0.221000001,-2.599999905,1,0.200000003,2.200000048,2.099999905,33.09999847,0.200000003,-10.60000038,10.5,43.70000076
46.125,-73.875,0.435802996,17.79999924,11.37409973,6,0.813000023,-13.69999981,2.941669941,2.400000095,3.5,2.799999952,24.39999962,2.299999952,-20.10000038,3.025000095,44.5
34.875,-110.625,0.404801011,24.29999924,8.621330261,7,0.155000001,0.100000001,0.875,0.699999988,1.700000048,1.399999976,32.90000153,0.300000012,-7.300000191,11.80000019,40.20000076
45.875,-106.625,0.580686986,21.39999962,10.51500034,5,0.361999989,-8,1.041669965,0.600000024,2.299999952,1,30.39999962,0.5,-14.80000019,6.683330059,45.20000076
38.875,-112.625,0.187487006,22.20000076,9.020230293,6,0.239999995,-3.400000095,0.93333298,0.800000012,1.299999952,0.800000012,31.89999962,0.600000024,-10.39999962,8.741669655,42.29999924
39.125,-91.125,0.727177978,24.79999924,10.28509998,8,0.717999995,-3.700000048,2.616669893,1.200000048,3.599999905,3.099999905,31.39999962,1.200000048,-9.600000381,11.54170036,41
47.875,-74.875,0.753727973,16.89999962,11.93669987,5,0.728999972,-15.69999981,2.608330011,2,3.799999952,3.799999952,23.29999924,1.600000024,-21.70000076,1.641669989,45
42.625,-106.625,0.416606009,21.20000076,9.404490471,6,0.282000005,-4.900000095,0.791666985,0.300000012,1.700000048,1,30.5,0.300000012,-10.69999981,7.408329964,41.20000076
45.875,-88.125,0.879566014,19.29999924,11.21829987,6,0.759000003,-11.60000038,2.049999952,0.899999976,3.200000048,2.700000048,26.39999962,0.800000012,-17.79999924,4.533329964,44.20000076
36.625,-107.375,0.340676993,21.5,8.966440201,5,0.303000003,-4.099999905,0.983332992,0.899999976,1.700000048,1.299999952,30.89999962,0.5,-13.39999962,8.733329773,44.29999924
41.375,-72.375,0.320037991,21.79999924,8.756039619,8,0.666999996,-2.200000048,3.333329916,3.400000095,3.900000095,2.799999952,26.79999924,2.799999952,-6.900000095,10.05000019,33.70000076
42.125,-108.875,0.264575005,17.5,9.376219749,5,0.191,-8.399999619,0.949999988,1.299999952,1.399999976,0.600000024,26.79999924,0.600000024,-15,3.891669989,41.79999924
38.875,-100.375,0.828059018,25.89999962,10.15480042,7,0.307999998,-2.299999952,1.424999952,0.400000006,2.599999905,2.5,33.5,0.400000006,-9.5,11.75829983,43
29.375,-103.875,0.570486009,30.20000076,7.780749798,12,0.150999993,9.5,0.800000012,0.300000012,1.799999952,1.399999976,38,0.200000003,1.100000024,20.60000038,36.90000153
