log_yield,long,lat,log_subsidy,atr,mpdq,mph2oq,mtwq,sdmp,sdmt,ndvi,clay,sand,silt,nmtaf,htwm
5.064491967,-99.625,41.375,7.048166262,43.90000153,0.400000006,3,21.70000076,1.049100041,10.56690025,0.47299999,13,17,70,7,30.60000038
4.861361591,-99.625,42.875,5.644292815,45.70000076,0.433333009,2.733330011,21.83329964,0.934319973,11.12549973,0.493999988,6,75,18,7,31.29999924
4.710430697,-99.625,36.875,4.864113389,41.09999847,0.600000024,2.866669893,26.93330002,0.943397999,9.672389984,0.27700001,17,37,46,9,35.5
4.844187086,-99.625,29.375,5.921263938,31.60000038,0.633333027,2,29.79999924,0.718743026,7.201179981,0.412999988,44,26,31,12,36.29999924
5.241747015,-99.375,37.875,5.06409093,41.90000153,0.533333004,2.700000048,25.66670036,0.901849985,10.15069962,0.446999997,3,90,7,7,34.29999924
5.313205979,-99.375,37.875,6.625934528,41.90000153,0.533333004,2.700000048,25.66670036,0.901849985,10.15069962,0.446999997,3,90,7,7,34.29999924
4.477336814,-99.375,38.875,4.58912265,43.70000076,0.400000006,2.666670084,24.89999962,0.91486001,10.47029972,0.317000002,19,19,63,7,33.90000153
4.465908119,-99.375,39.875,5.780365564,45.09999847,0.366667002,2.900000095,24.60000038,1.032500029,10.78929996,0.381999999,13,17,70,7,33.90000153
4.691347882,-99.375,39.375,5.130873888,44.40000153,0.366667002,2.733330011,24.76670074,0.948044002,10.61600018,0.423000008,14,19,67,7,33.90000153
4.820281566,-99.375,38.625,5.235697587,43.70000076,0.400000006,2.666670084,24.89999962,0.91486001,10.47029972,0.344000012,15,17,68,7,33.90000153
4.32677816,-99.375,48.125,5.150823957,48.70000076,0.5,2.299999952,18.70000076,0.78175199,13.14229965,0.600000024,18,42,40,5,27
4.21508618,-99.375,46.125,5.457688161,48.59999847,0.333332986,2.266669989,19.79999924,0.806178987,12.61620045,0.59799999,12,51,37,5,29.10000038
5.041487758,-99.375,40.125,6.670721275,44.40000153,0.433333009,3.166670084,23.93330002,1.097790003,10.62940025,0.449999988,13,17,70,7,33.09999847
5.05560866,-99.375,41.875,5.562250028,44,0.5,2.966670036,21.66670036,1.007660031,10.78390026,0.504000008,3,92,5,7,30.29999924
5.266826699,-99.375,40.375,7.165743937,44.40000153,0.433333009,3.166670084,23.93330002,1.097790003,10.62940025,0.486000001,13,17,70,7,33.09999847
5.17840707,-99.375,42.875,6.242224536,45.59999847,0.466666996,2.833329916,21.9666996,0.956754029,11.2347002,0.495000005,3,90,6,7,31.20000076
4.716711561,-99.375,44.125,5.657516687,48,0.366667002,2.433330059,21.93330002,0.836795986,12.04039955,0.421999991,55,21,24,7,31.70000076
4.555979942,-99.375,44.625,5.861551137,48.5,0.300000012,2.333329916,21.5,0.85155803,12.25510025,0.463,17,37,45,6,31.20000076
5.159055299,-99.125,38.125,6.145910213,43,0.433333009,2.666670084,25.33329964,0.916019022,10.36320019,0.430999994,7,73,20,7,34.20000076
4.287715955,-99.125,48.625,4.357210419,48.5,0.600000024,2.433330059,18.16670036,0.773814023,13.17879963,0.588,14,49,37,5,26.29999924
5.16706908,-99.125,40.875,7.078593936,43.70000076,0.433333009,3.200000048,23.13330078,1.107929945,10.59939957,0.507000029,13,17,70,7,32
5.031091303,-99.125,41.875,5.861210511,44,0.5,2.966670036,21.66670036,1.007660031,10.78390026,0.524999976,3,90,6,7,30.29999924
4.787491743,-99.125,35.375,4.055378331,40.40000153,0.733332992,2.766669989,27.29999924,0.954415977,9.267539978,0.365999997,10,59,31,9,35.79999924
4.235554731,-99.125,43.875,6.251560113,47.5,0.400000006,2.566669941,22.33329964,0.881587982,11.81110001,0.54400003,15,24,61,7,32
4.743191484,-99.125,45.375,6.576586652,48.29999924,0.333332986,2.233330011,20.9666996,0.803779006,12.35999966,0.603999972,18,40,42,6,30.5
4.813809051,-99.125,45.125,6.310950415,48.29999924,0.333332986,2.233330011,20.9666996,0.803779006,12.35999966,0.639999986,18,40,42,6,30.5
3.822098298,-99.125,43.125,6.038444104,46.70000076,0.433333009,2.766669989,22.10000038,0.943880022,11.51539993,0.584999979,17,45,38,7,31.70000076
4.587006215,-99.125,28.875,5.442801059,31.79999924,0.733332992,2.233330011,30.23329926,0.799004972,7.131659985,0.40200001,6,80,14,12,36.90000153
4.65396035,-99.125,29.375,6.033502967,31.29999924,0.800000012,2.166670084,29.63330078,0.717741013,7.110489845,0.456,44,26,31,12,36.09999847
4.759606539,-99.125,34.125,3.326540669,40,0.800000012,2.633330107,28.23329926,0.908379018,9.262869835,0.388000011,34,32,34,9,36.40000153
5.272999559,-98.875,38.375,6.09731424,43,0.533333004,2.866669893,25.4666996,0.958060026,10.36450005,0.446999997,14,17,69,7,34.29999924
4.983606622,-98.875,39.375,5.233277929,44.09999847,0.433333009,2.900000095,25.16670036,1.001320004,10.66289997,0.404000014,15,21,64,7,34
4.718498871,-98.875,38.875,3.932473765,43.59999847,0.5,2.833329916,25.23329926,0.954733014,10.50209999,0.444000006,14,18,68,7,34.09999847
4.795790546,-98.875,39.875,5.490354645,44.09999847,0.433333009,3,24.83329964,1.047799945,10.77680016,0.430999994,16,16,68,7,33.59999847
4.273884476,-98.875,47.625,5.233488539,48.70000076,0.400000006,2.233330011,18.93330002,0.782140017,13.0948,0.624000013,17,41,42,5,27.5
4.084294226,-98.875,47.375,5.233587466,48.79999924,0.400000006,2.266669989,19.36669922,0.787977993,12.98649979,0.620000005,19,42,39,5,28.10000038
3.535145354,-98.875,48.125,4.898050185,48.70000076,0.466666996,2.233330011,18.63330078,0.782140017,13.24489975,0.50999999,19,42,39,5,26.89999962
4.360547603,-98.875,46.875,5.978823947,49,0.400000006,2.266669989,19.70000076,0.778110027,12.86079979,0.615999997,18,42,40,5,28.79999924
5.123368564,-98.875,40.125,6.694044553,43.20000076,0.433333009,3.099999905,23.93330002,1.08833003,10.65939999,0.504999995,14,17,69,7,32.5
5.22089622,-98.875,40.375,7.074500292,43.20000076,0.433333009,3.099999905,23.93330002,1.08833003,10.65939999,0.486000001,13,17,70,7,32.5
5.031744257,-98.875,41.125,6.670432801,43.20000076,0.466666996,3.033329964,22.5,1.058159947,10.80459976,0.540000021,5,83,12,7,30.5
5.136386499,-98.875,41.625,6.658800904,43.40000153,0.433333009,2.966670036,21.86669922,1.046309948,10.83259964,0.551999986,13,19,68,7,30.10000038
4.17438727,-98.875,34.375,4.821205548,39.29999924,0.93333298,2.766669989,28.29999924,0.853290975,9.141810417,0.342000008,22,17,61,9,36.40000153
4.619073091,-98.875,44.625,6.510862439,48.29999924,0.366667002,2.366669893,21.43330002,0.833756983,12.33250046,0.56400001,18,37,45,7,30.79999924
4.504244267,-98.875,29.375,5.547682423,31.79999924,1.133329988,2.566669941,29.29999924,0.733609021,7.12364006,0.469999999,51,17,31,12,35.90000153
4.415219602,-98.875,30.375,4.61408479,34.09999847,1.5,2.833329916,26.60000038,0.694730997,7.333539963,0.451000005,41,28,31,11,34
4.368181228,-98.875,26.375,5.047963739,28.5,0.633333027,2.299999952,30.16670036,0.871214986,5.992139816,0.356999993,20,29,51,12,37
5.056245805,-98.625,37.125,5.214366922,41.29999924,0.666666985,2.966670036,26.43330002,0.969965994,9.959739685,0.409999996,18,38,44,9,34.90000153
5.236441963,-98.625,37.625,6.569478666,42,0.600000024,2.866669893,25.70000076,0.955487013,10.15719986,0.43900001,16,49,34,7,34.29999924
5.093750201,-98.625,38.125,6.536667886,43,0.533333004,2.866669893,25.4666996,0.958060026,10.36450005,0.470999986,5,85,11,7,34.29999924
4.371976299,-98.625,42.875,5.884016106,45.40000153,0.466666996,2.866669893,22.13330078,0.972344995,11.33160019,0.558000028,25,13,62,7,31
5.217649463,-98.625,42.375,7.093125739,44.5,0.5,3,21.66670036,1.024659991,11.05539989,0.541000009,6,75,18,7,30.29999924
5.030437921,-98.625,41.125,6.754887887,43.20000076,0.466666996,3.033329964,22.5,1.058159947,10.80459976,0.549000025,13,17,70,7,30.5
4.999237249,-98.625,41.875,6.24238065,43.40000153,0.433333009,2.966670036,21.86669922,1.046309948,10.83259964,0.477999985,3,90,6,7,30.10000038
4.653007515,-98.625,43.625,6.336615011,47.20000076,0.400000006,2.599999905,22.13330078,0.887624979,11.85910034,0.508000016,16,31,53,7,31.5
4.476199805,-98.625,43.125,6.628569457,46.40000153,0.466666996,2.766669989,22.36669922,0.929808974,11.60719967,0.555999994,55,21,24,7,31.5
4.624972813,-98.625,44.125,6.161805371,47.59999847,0.366667002,2.433330059,21.70000076,0.833894014,12.12290001,0.591000021,17,39,44,7,31
4.528289142,-98.625,28.875,5.18134329,31.39999962,1,2.433330059,29.5,0.782140017,6.932549953,0.405999988,17,57,26,12,36.20000076
3.815512105,-98.625,31.875,4.537100972,36,1.299999952,2.766669989,27.29999924,0.674817979,7.997630119,0.488000005,35,31,33,11,34.90000153
4.531523646,-98.625,33.875,3.484869033,38.70000076,1.066669941,2.833329916,28.36669922,0.837881982,8.99917984,0.442000002,17,30,54,10,36.29999924
4.382026635,-98.375,48.875,3.935456881,48.70000076,0.433333009,2.366669893,18.13330078,0.828471005,13.44799995,0.564999998,19,40,41,5,26.10000038
4.765586907,-98.375,46.125,6.656267381,49,0.433333009,2.366669893,20.33329964,0.818350017,12.73919964,0.634000003,13,51,36,6,29.5
5.19462213,-98.375,40.625,6.98272036,42.90000153,0.533333004,3.099999905,23.5,1.086140037,10.88029957,0.52700001,13,17,70,7,31.60000038
4.968423445,-98.375,41.625,6.666817204,43.90000153,0.466666996,3.166670084,21.79999924,1.116919994,10.94729996,0.540000021,13,17,70,7,30.20000076
5.261653382,-98.375,40.875,6.968093637,42.90000153,0.533333004,3.099999905,23.5,1.086140037,10.88029957,0.545000017,5,85,10,7,31.60000038
5.054971108,-98.375,40.125,6.53156002,42.90000153,0.533333004,3.099999905,24,1.076470017,10.7883997,0.492000014,19,15,66,7,32.20000076
4.471638793,-98.375,36.625,3.708505881,40.79999924,0.966666996,3.200000048,27.26670074,0.923883021,9.826530457,0.425999999,13,17,69,9,35.59999847
4.700480366,-98.375,35.125,5.111699278,39.40000153,0.93333298,3.066669941,27.26670074,0.987613022,9.256640434,0.546999991,10,58,32,9,35.40000153
4.605170186,-98.375,34.625,4.177478783,39.09999847,1,2.900000095,27.70000076,0.889458001,9.163109779,0.532999992,23,20,57,9,35.79999924
5.247024072,-98.375,36.375,5.163617503,40.40000153,0.800000012,2.966670036,27.39999962,0.956754029,9.610930443,0.481000006,4,88,8,9,35.79999924
4.817859279,-98.375,44.375,6.859427851,47.09999847,0.433333009,2.400000095,22.06669998,0.782575011,12.1001997,0.606999993,18,37,45,7,30.89999962
4.8978398,-98.375,45.625,7.029190453,48.40000153,0.400000006,2.366669893,20.5,0.824989021,12.59290028,0.593999982,29,12,60,6,29.5
4.647271362,-98.375,43.375,6.412892779,46.09999847,0.466666996,2.733330011,22.36669922,0.921913028,11.65040016,0.568000019,15,21,65,7,31.29999924
4.972587226,-98.375,44.875,6.926551928,47.90000153,0.400000006,2.433330059,21.43330002,0.832120001,12.36009979,0.592999995,25,16,59,7,30.29999924
4.812184355,-98.125,38.625,4.286119503,43.29999924,0.533333004,3.033329964,25.36669922,1.028970003,10.43470001,0.549000025,17,35,48,7,34.09999847
4.553876892,-98.125,37.125,4.646727121,41.09999847,0.699999988,3.066669941,26.66670036,0.954257011,10.04819965,0.433999985,13,17,69,9,34.90000153
5.170483995,-98.125,39.875,5.705854308,43.20000076,0.533333004,3.099999905,24.83329964,1.056110024,10.7816,0.495000005,20,31,50,7,33.20000076
5.036952602,-98.125,37.625,5.664351409,41.70000076,0.633333027,3,26.13330078,0.976504028,10.21280003,0.488000005,16,49,34,9,34.5
4.9698133,-98.125,39.125,4.621778474,43.29999924,0.5,3.099999905,25.33329964,1.066390038,10.63770008,0.497999996,15,17,68,7,33.79999924
5.111987788,-98.125,39.375,5.491787374,43.29999924,0.5,3.099999905,25.33329964,1.066390038,10.63770008,0.460999995,15,16,69,7,33.79999924
5.036952602,-98.125,38.875,6.08508141,43.29999924,0.533333004,3.033329964,25.36669922,1.028970003,10.43470001,0.550000012,17,35,48,7,34.09999847
5.099866428,-98.125,38.375,5.984818396,42.5,0.56666702,3,25.73329926,1.004950047,10.33329964,0.499000013,14,18,68,7,34.29999924
4.509760001,-98.125,46.875,5.92887802,48.90000153,0.433333009,2.333329916,19.79999924,0.811657012,12.89319992,0.657999992,18,42,40,6,28.79999924
4.433194921,-98.125,47.375,5.233615364,48.79999924,0.433333009,2.266669989,19.43330002,0.782575011,13.04780006,0.635999978,17,37,46,5,28.10000038
4.007333185,-98.125,47.875,5.025441049,48.70000076,0.400000006,2.266669989,18.93330002,0.797154009,13.18659973,0.577000022,22,36,42,5,27.39999962
5.130490256,-98.125,42.125,7.017934192,44.59999847,0.466666996,3.033329964,21.9666996,1.043990016,11.13899994,0.558000028,3,92,5,7,30.5
5.070161273,-98.125,41.625,7.03238596,43.90000153,0.466666996,3.166670084,21.79999924,1.116919994,10.94729996,0.52700001,23,14,63,7,30.20000076
5.156177599,-98.125,40.625,7.019879438,42.90000153,0.533333004,3.099999905,23.5,1.086140037,10.88029957,0.527999997,20,15,66,7,31.60000038
5.230573714,-98.125,40.875,7.219284398,42.90000153,0.533333004,3.099999905,23.5,1.086140037,10.88029957,0.537,13,17,70,7,31.60000038
5.176714545,-98.125,41.125,6.945793839,43.29999924,0.466666996,3.033329964,22.56669998,1.077419996,10.96930027,0.550000012,14,42,44,7,30.5
5.021245473,-98.125,40.125,6.586054461,42.90000153,0.533333004,3.099999905,24,1.076470017,10.7883997,0.497000009,20,15,66,7,32.20000076
4.937347498,-98.125,43.625,6.414512083,46.40000153,0.433333009,2.533329964,22.5333004,0.838108003,11.91909981,0.595000029,16,34,49,7,31.29999924
4.903792198,-98.125,44.125,6.36877763,47.09999847,0.433333009,2.400000095,22.06669998,0.782575011,12.1001997,0.612999976,19,40,41,7,30.89999962
4.456670178,-98.125,29.875,4.221153322,32.90000153,1.633329988,3.066669941,28.16670036,0.762769997,7.244740009,0.529999971,48,26,26,12,35.20000076
4.923623917,-98.125,31.875,4.197308132,35.90000153,1.466670036,2.866669893,27.33329964,0.677339017,8.003080368,0.467999995,40,28,32,11,35
4.627909673,-98.125,26.125,6.040737987,27.10000038,0.733332992,2.066669941,29.33329964,0.746303976,5.64508009,0.372000009,54,18,28,12,35.90000153
4.305415532,-98.125,27.625,5.555168236,29.89999962,1.033329964,2.799999952,28.9666996,0.983038008,6.247779846,0.428000003,14,54,32,12,35.79999924
4.470495283,-98.125,28.375,5.451939869,30.5,1.133329988,2.733330011,28.9666996,0.881587982,6.484729767,0.472000003,24,51,24,12,35.79999924
4.324132656,-98.125,29.125,5.384025284,31.89999962,1.399999976,2.933330059,28.9666996,0.798246026,7.056439877,0.412,28,45,27,12,35.70000076
4.970507503,-97.875,42.625,6.81909849,45.59999847,0.466666996,2.866669893,22.56669998,0.97499001,11.58839989,0.592999995,43,7,49,7,31.10000038
5.054971108,-97.875,41.375,6.698745155,43.40000153,0.56666702,3.233330011,23.06669998,1.106999993,11.01060009,0.558000028,9,59,32,7,31.20000076
4.787491743,-97.875,35.625,4.248365672,39.5,1.066669941,3.333329916,27.26670074,1.039520025,9.425919533,0.474999994,19,22,58,9,35.40000153
4.382026635,-97.875,36.875,4.219270086,40.40000153,0.899999976,3.266669989,27.39999962,0.962439001,9.853240013,0.419,15,18,67,9,35.5
4.817050545,-97.875,42.875,6.636189204,45.59999847,0.466666996,2.866669893,22.56669998,0.97499001,11.58839989,0.568000019,14,23,63,7,31.10000038
4.958639999,-97.875,43.625,6.48751804,46,0.400000006,2.566669941,22.66670036,0.893410027,11.96899986,0.600000024,25,28,47,7,31.10000038
4.427238977,-97.875,31.375,5.048449573,35.29999924,1.566669941,2.866669893,28.66670036,0.669463992,8.005689621,0.476000011,40,28,32,12,36.09999847
4.58394655,-97.875,29.375,5.245127554,31.70000076,1.633329988,3.166670084,28.4666996,0.837158024,6.849209785,0.513999999,6,75,18,12,35.5
4.478472533,-97.875,29.625,5.703641253,32.79999924,1.733330011,3.333329916,28.43330002,0.891372979,7.163980007,0.559000015,11,62,27,12,35.79999924
4.511957804,-97.875,29.875,4.875107586,32.79999924,1.733330011,3.333329916,28.43330002,0.891372979,7.163980007,0.483999997,51,17,31,12,35.79999924
4.186619838,-97.875,28.875,5.408214518,30.39999962,1.466670036,2.933330059,28.20000076,0.825125992,6.539589882,0.442000002,31,49,21,12,34.90000153
4.258445573,-97.875,29.375,5.114560947,31.70000076,1.633329988,3.166670084,28.4666996,0.837158024,6.849209785,0.513999999,6,75,18,12,35.5
4.547541073,-97.875,30.875,5.894896765,34,1.666669965,2.966670036,27.93330002,0.701080978,7.644030094,0.474000007,40,28,32,12,35.29999924
4.542230386,-97.875,30.375,5.280170744,32.29999924,1.666669965,3.066669941,28.39999962,0.788938999,7.368169785,0.504999995,41,28,31,12,35.29999924
4.6121458,-97.875,26.375,5.544723954,26,0.866666973,2.833329916,29.10000038,1.034700036,5.48691988,0.428000003,41,33,26,12,35.09999847
5.192956851,-97.625,39.875,5.919698742,42.59999847,0.600000024,3.299999952,24.70000076,1.118849993,10.78429985,0.527999997,19,15,66,7,32.79999924
5.214935758,-97.625,38.375,6.114187825,41.70000076,0.633333027,3.200000048,25.89999962,1.061730027,10.28899956,0.476000011,16,16,68,9,34.29999924
4.912654886,-97.625,39.125,5.024268055,42.29999924,0.56666702,3.333329916,25.29999924,1.13894999,10.59759998,0.509000003,28,13,59,7,33.5
4.94875989,-97.625,39.875,6.450512069,42.59999847,0.600000024,3.299999952,24.70000076,1.118849993,10.78429985,0.527999997,19,15,66,7,32.79999924
5.036952602,-97.625,38.875,5.178789959,42.29999924,0.600000024,3.299999952,25.70000076,1.105360031,10.41399956,0.460000008,27,13,60,8,34.20000076
3.80666249,-97.625,48.875,5.307870268,48.79999924,0.533333004,2.333329916,19.16670036,0.773226023,13.5468998,0.578000009,29,13,59,6,27.20000076
4.805659047,-97.625,46.375,6.502084329,48.79999924,0.400000006,2.333329916,20,0.832803011,12.76650047,0.654999971,6,79,15,6,28.89999962
4.742320024,-97.625,46.125,6.622110568,48.79999924,0.400000006,2.333329916,20,0.832803011,12.76650047,0.649999976,21,37,42,6,28.89999962
4.461299816,-97.625,47.375,5.627375075,48.79999924,0.466666996,2.333329916,19.39999962,0.809414029,13.09029961,0.597000003,18,42,40,6,28
4.304065093,-97.625,48.375,5.288890577,49,0.433333009,2.233330011,19.36669922,0.778644979,13.43710041,0.602999985,14,17,69,6,27.79999924
5.158480421,-97.625,40.625,7.073821689,42.70000076,0.56666702,3.133330107,23.63330078,1.078580022,10.88189983,0.528999984,20,15,66,7,31.60000038
5.029129877,-97.625,41.875,6.920709072,44.20000076,0.533333004,3.233330011,22.23329926,1.103270054,11.10680008,0.513000011,23,14,63,7,30.70000076
5.049214776,-97.625,42.375,6.903910354,44.70000076,0.5,3.033329964,22.16670036,1.030850053,11.2798996,0.54400003,25,16,59,7,30.60000038
5.146912912,-97.625,41.125,6.939692237,43.40000153,0.56666702,3.233330011,23.06669998,1.106999993,11.01060009,0.513000011,13,17,70,7,31.20000076
5.101694025,-97.625,40.125,6.870121405,42.79999924,0.56666702,3.166670084,24.0333004,1.099969983,10.88160038,0.528999984,20,15,65,7,32.09999847
5.224132468,-97.625,40.875,7.197793219,42.70000076,0.56666702,3.133330107,23.63330078,1.078580022,10.88189983,0.532000005,13,17,70,7,31.60000038
4.88204406,-97.625,44.875,6.576069053,47.29999924,0.466666996,2.533329964,21.0333004,0.845800996,12.42070007,0.603999972,23,15,61,7,29.39999962
4.862135286,-97.625,45.375,6.314150895,47.79999924,0.433333009,2.5,20.4666996,0.850089014,12.5248003,0.601000011,21,33,46,6,29.10000038
4.900820428,-97.625,43.375,6.852661847,46.09999847,0.433333009,2.700000048,22.79999924,0.915853977,11.81169987,0.574999988,21,38,41,7,31.39999962
4.802380355,-97.625,45.625,6.543460227,48.29999924,0.366667002,2.433330059,20.23329926,0.858999014,12.62269974,0.634000003,21,21,58,6,29.10000038
4.797442074,-97.625,44.125,6.384540319,46.59999847,0.433333009,2.533329964,21.83329964,0.844725013,12.15019989,0.59799999,17,35,49,7,30.29999924
4.456670178,-97.625,28.375,5.874289271,29.39999962,1.366670012,2.966670036,28.43330002,0.896795988,6.299709797,0.488000005,25,53,22,12,34.90000153
4.517431272,-97.625,31.125,6.193679639,35.29999924,1.566669941,2.866669893,28.66670036,0.669463992,8.005689621,0.469000012,40,29,31,12,36.09999847
4.608165695,-97.625,29.875,4.934286302,32.79999924,1.733330011,3.333329916,28.43330002,0.891372979,7.163980007,0.536000013,44,13,43,12,35.79999924
4.960744524,-97.625,26.125,5.633962059,26,0.866666973,2.833329916,29.10000038,1.034700036,5.48691988,0.361999989,55,20,25,12,35.09999847
